aX,aY,aZ,gX,gY,gZ
0.079,-0.977,0.545,-158.508,42.664,-56.824
0.097,-0.997,0.442,-186.340,55.420,-61.646
0.098,-0.968,0.360,-221.558,64.331,-64.209
0.088,-0.897,0.353,-371.033,55.542,-71.899
0.025,-0.689,0.541,-536.438,45.715,-83.313
-0.056,-0.577,0.623,-790.893,33.875,-100.647
-0.094,-0.524,0.792,-1121.887,-25.269,-122.681
-0.022,-0.502,1.069,-906.128,-51.819,-105.408
0.082,-0.305,1.370,-525.452,-49.133,-80.444
0.026,-0.202,1.223,-209.412,-22.034,-63.293
-0.026,-0.090,1.079,54.382,15.320,-56.519
-0.062,-0.070,0.857,94.666,14.282,-64.026
-0.042,-0.151,0.887,90.271,3.357,-72.937
-0.022,-0.227,0.973,3.479,-16.968,-75.684
-0.011,-0.235,1.044,-41.199,-18.616,-71.289
-0.021,-0.155,1.064,-69.763,-17.273,-68.298
-0.022,-0.124,1.083,-74.097,-15.991,-67.139
-0.032,-0.126,1.069,-13.550,-9.277,-64.148
-0.080,-0.078,0.934,-2.441,-8.667,-61.768
-0.088,-0.084,0.922,-13.306,-12.634,-62.927
-0.083,-0.126,0.923,-62.866,-20.874,-66.040
-0.075,-0.146,0.924,-99.609,-25.391,-62.866
-0.047,-0.096,1.024,-132.019,-30.396,-58.838
-0.043,-0.079,1.096,-128.540,-31.799,-55.725
-0.049,-0.093,1.088,-49.866,-19.104,-47.546
-0.047,-0.111,1.034,-26.367,-14.709,-40.283
-0.040,-0.108,1.059,-11.902,-12.329,-33.142
-0.040,-0.109,1.065,4.517,-3.723,-21.851
-0.050,-0.098,1.027,-8.484,-1.160,-16.113
-0.091,0.032,0.998,-31.921,-1.709,-12.329
-0.101,0.092,1.000,-50.903,-0.671,-14.160
-0.111,0.107,0.944,-72.083,2.258,-29.602
-0.115,0.073,0.892,-90.210,-3.845,-36.011
-0.103,0.008,0.868,-109.985,-10.620,-40.222
-0.089,-0.034,0.846,-150.757,-23.254,-37.720
-0.088,-0.019,0.831,-175.110,-29.785,-34.241
-0.104,0.093,0.820,-205.872,-37.415,-31.494
-0.112,0.153,0.844,-236.023,-45.105,-29.602
-0.118,0.208,0.855,-261.658,-54.626,-24.963
-0.115,0.320,0.875,-248.901,-56.580,-24.048
-0.114,0.311,0.877,-217.895,-56.091,-25.513
-0.112,0.287,0.878,-174.438,-51.880,-18.982
-0.115,0.303,0.878,-172.302,-49.866,-9.949
-0.156,0.388,0.763,-184.265,-49.072,-0.244
-0.179,0.439,0.727,-215.210,-51.758,9.705
-0.185,0.497,0.760,-270.691,-59.265,22.217
-0.178,0.581,0.866,-273.132,-55.969,22.522
-0.183,0.628,0.871,-267.334,-47.974,20.996
-0.193,0.687,0.828,-269.287,-28.076,20.203
-0.211,0.745,0.747,-289.246,-21.484,21.423
-0.263,0.789,0.519,-323.669,-19.165,22.461
-0.278,0.814,0.397,-374.512,-22.644,23.865
-0.281,0.880,0.323,-491.699,-44.922,26.489
-0.264,1.002,0.290,-526.672,-53.101,25.208
-0.249,1.019,0.262,-531.738,-52.734,23.987
-0.246,1.013,0.192,-451.965,-33.203,23.315
-0.255,0.992,0.089,-398.804,-23.254,22.156
-0.265,0.956,-0.055,-344.299,-16.663,19.714
-0.271,0.945,-0.110,-287.903,-11.658,16.052
-0.283,0.931,-0.176,-200.012,-3.723,7.874
-0.300,0.883,-0.299,-181.519,-2.930,5.981
-0.291,0.873,-0.312,-172.180,-4.822,6.531
-0.285,0.851,-0.304,-138.000,-7.202,10.254
-0.282,0.828,-0.291,-125.671,-4.639,14.038
-0.279,0.849,-0.281,-116.028,-0.854,17.334
-0.291,0.860,-0.309,-103.516,3.601,18.677
-0.308,0.870,-0.372,-92.285,11.292,17.883
-0.322,0.846,-0.444,-93.140,9.827,16.418
-0.325,0.801,-0.402,-101.440,6.287,15.625
-0.322,0.782,-0.366,-143.982,6.470,18.555
-0.314,0.801,-0.357,-149.292,9.766,18.005
-0.326,0.807,-0.411,-139.832,13.428,14.648
-0.340,0.769,-0.480,-135.864,16.602,10.803
-0.333,0.741,-0.535,-143.433,15.381,9.766
-0.312,0.761,-0.559,-123.718,13.611,10.376
-0.319,0.744,-0.574,-95.093,13.306,8.911
-0.339,0.708,-0.583,-75.806,12.695,7.446
-0.353,0.679,-0.580,-82.397,11.902,8.728
-0.340,0.671,-0.541,-83.679,11.597,9.583
-0.328,0.663,-0.520,-76.538,12.329,9.033
-0.323,0.646,-0.510,-59.570,18.372,6.836
-0.331,0.612,-0.538,-54.993,22.278,6.348
-0.330,0.602,-0.553,-46.143,24.841,6.287
-0.332,0.604,-0.547,-18.677,29.175,7.935
-0.344,0.602,-0.551,-15.320,34.119,8.423
-0.353,0.606,-0.573,-18.494,37.659,8.972
-0.349,0.630,-0.557,-19.836,38.574,9.460
-0.347,0.648,-0.537,-8.484,38.147,7.141
-0.354,0.627,-0.510,-1.099,38.269,4.761
-0.354,0.607,-0.491,9.705,38.513,2.991
-0.360,0.599,-0.444,48.096,40.466,3.723
-0.377,0.617,-0.369,61.707,45.837,4.639
-0.398,0.701,-0.266,70.923,55.237,3.296
-0.405,0.725,-0.287,86.609,66.528,-0.305
-0.435,0.733,-0.393,172.485,85.510,-8.240
-0.508,0.804,-0.717,223.389,87.097,-10.437
-0.520,0.909,-0.786,262.085,80.078,-11.841
-0.524,0.984,-0.737,250.549,50.842,-19.104
-0.518,0.986,-0.605,177.246,40.771,-21.606
-0.487,1.002,-0.385,106.934,37.415,-22.522
-0.509,1.006,-0.359,73.669,39.185,-26.001
-0.548,0.940,-0.411,55.908,44.373,-39.368
-0.561,0.752,-0.529,32.410,37.720,-37.537
-0.537,0.755,-0.491,8.606,25.452,-28.320
-0.509,0.797,-0.407,-6.653,8.728,-12.268
-0.454,0.889,-0.224,-4.639,7.507,-10.132
-0.440,0.917,-0.162,-2.136,9.827,-10.925
-0.439,0.922,-0.159,1.099,15.625,-13.672
-0.448,0.916,-0.208,15.808,26.794,-20.447
-0.477,0.893,-0.333,22.644,27.039,-23.560
-0.486,0.849,-0.356,29.724,23.804,-26.611
-0.486,0.808,-0.352,56.152,15.198,-24.536
-0.477,0.843,-0.299,69.946,13.855,-19.958
-0.445,0.905,-0.257,93.750,14.038,-18.127
-0.408,0.923,-0.162,203.186,17.029,-24.170
-0.386,0.965,-0.062,304.504,27.954,-23.315
-0.406,1.194,0.051,426.941,44.312,-27.771
-0.446,1.171,0.099,538.086,60.669,-41.199
-0.486,1.028,0.154,606.934,79.773,-63.232
-0.486,0.694,0.239,563.416,83.069,-55.786
-0.443,0.732,0.291,528.259,82.336,-35.461
-0.395,0.821,0.419,587.891,75.134,-6.836
-0.364,0.798,0.582,592.773,75.867,-6.592
-0.352,0.509,0.711,535.767,76.721,-3.540
-0.339,0.453,0.738,453.613,72.327,7.996
-0.323,0.413,0.792,385.071,60.547,35.889
-0.334,0.268,0.818,372.192,59.387,48.035
-0.340,0.273,0.822,332.886,57.373,58.044
-0.320,0.310,0.890,257.935,50.171,55.542
-0.298,0.316,1.006,293.274,53.711,46.631
-0.311,0.174,0.900,334.167,61.035,38.452
-0.309,0.108,0.812,341.797,60.486,33.020
-0.300,0.048,0.766,264.282,35.278,24.658
-0.252,-0.042,0.913,206.543,19.531,20.386
-0.221,-0.111,1.078,169.983,9.583,16.907
-0.205,-0.173,1.143,159.058,20.386,20.081
-0.200,-0.216,1.081,143.433,27.466,23.987
-0.213,-0.228,1.019,119.568,26.550,27.039
-0.216,-0.224,1.087,114.563,23.437,28.992
-0.220,-0.248,1.058,198.364,42.114,32.532
-0.208,-0.356,0.889,237.671,49.866,34.302
-0.196,-0.404,0.827,265.991,50.171,36.072
-0.178,-0.444,0.805,291.138,37.170,38.574
-0.161,-0.485,0.806,301.025,30.823,38.635
-0.148,-0.603,0.879,330.017,26.367,38.879
-0.144,-0.657,0.856,402.161,27.893,41.321
-0.127,-0.703,0.727,541.748,36.682,44.739
-0.092,-0.866,0.530,551.392,30.762,43.396
-0.084,-0.955,0.500,539.246,22.034,43.396
-0.078,-1.027,0.449,513.062,12.329,52.124
-0.077,-1.065,0.356,493.347,8.911,59.448
-0.071,-0.883,0.149,436.340,3.357,63.293
-0.060,-0.831,0.102,330.994,-4.028,56.763
-0.050,-0.900,0.082,128.052,-15.686,31.250
-0.005,-1.022,0.053,88.989,-17.212,28.748
0.028,-1.030,0.005,64.758,-16.235,30.151
0.062,-1.116,-0.031,19.653,-18.555,31.982
0.084,-1.231,-0.032,26.794,-22.034,42.908
0.078,-1.163,-0.033,42.664,-24.048,58.350
0.054,-1.084,-0.036,50.659,-25.391,69.031
0.025,-1.024,-0.009,66.345,-28.076,69.458
-0.002,-0.939,0.054,66.956,-26.245,63.477
0.015,-0.916,0.045,53.589,-22.766,56.152
0.040,-0.898,0.005,9.216,-18.494,38.940
0.063,-0.895,-0.029,-13.794,-21.301,29.419
0.099,-1.042,-0.030,-28.687,-26.428,22.827
0.108,-1.068,-0.013,-23.560,-32.104,23.560
0.117,-1.023,-0.014,-6.653,-38.818,33.630
0.152,-1.088,-0.079,-3.540,-41.931,35.645
0.165,-1.116,-0.083,19.165,-46.265,42.297
0.165,-1.037,-0.084,52.124,-51.636,65.857
0.159,-0.962,-0.079,43.152,-54.199,69.031
0.141,-0.911,-0.016,26.184,-56.946,68.237
0.136,-0.865,0.004,-0.610,-58.838,66.223
0.139,-0.852,-0.003,-72.937,-62.378,53.955
0.170,-1.004,-0.029,-66.772,-66.772,49.805
0.193,-0.990,-0.034,-29.175,-72.449,53.345
0.206,-0.983,-0.023,43.518,-82.153,63.416
0.211,-0.999,0.008,67.139,-85.754,69.336
0.205,-0.961,0.078,64.880,-89.111,75.195
0.189,-0.932,0.108,39.124,-92.285,78.552
0.189,-0.865,0.130,-67.871,-94.299,75.073
0.245,-0.791,0.168,-167.053,-92.285,66.467
0.251,-0.760,0.245,-305.542,-89.294,56.396
0.229,-0.767,0.360,-648.437,-76.294,35.217
0.199,-0.836,0.501,-732.666,-66.345,33.569
0.173,-0.763,0.697,-723.938,-54.199,41.626
0.219,-0.592,0.803,-658.020,-39.978,49.377
0.251,-0.400,0.857,-409.790,-2.869,18.860
0.361,-0.482,0.863,-230.957,6.165,-13.855
0.397,-0.655,1.034,-12.939,7.324,-33.081
0.378,-0.769,1.031,359.619,58.472,-11.292
0.331,-0.788,0.774,332.275,74.707,7.263
0.295,-0.637,0.430,211.670,61.462,14.893
0.299,-0.614,0.417,77.454,37.354,8.728
0.300,-0.626,0.406,-170.715,-2.502,-15.564
0.293,-0.669,0.478,-292.908,-22.583,-20.935
0.307,-0.646,0.618,-423.584,-42.725,-19.287
0.323,-0.548,0.874,-560.547,-65.186,-7.812
0.346,-0.412,1.135,-461.548,-51.636,-5.859
0.349,-0.336,1.134,-312.561,-24.902,-6.042
0.324,-0.298,1.035,-187.744,-2.075,-5.249
0.294,-0.294,0.944,-33.875,15.259,-6.470
0.306,-0.387,0.811,-26.062,10.254,-4.761
0.323,-0.393,0.844,-42.236,-0.305,-0.366
0.319,-0.375,0.869,-69.824,-12.268,8.118
0.299,-0.331,0.861,-91.431,-15.686,9.949
0.274,-0.232,0.863,-122.253,-21.484,8.362
0.277,-0.219,0.903,-157.166,-28.748,4.822
0.287,-0.207,0.943,-237.793,-40.955,4.822
0.298,-0.059,1.028,-281.555,-44.312,6.531
0.282,0.037,1.045,-320.129,-44.922,5.615
0.256,0.116,1.017,-407.165,-45.715,-1.648
0.231,0.165,0.952,-477.356,-52.063,-4.883
0.174,0.267,0.822,-574.463,-63.660,-5.310
0.149,0.378,0.774,-694.824,-78.125,-1.770
0.130,0.547,0.716,-871.887,-108.826,14.587
0.105,0.957,0.550,-872.620,-122.620,21.484
0.108,1.110,0.467,-811.523,-133.179,22.339
0.116,1.183,0.417,-570.984,-133.057,0.732
0.118,1.186,0.409,-440.796,-116.821,-15.686
0.101,1.080,0.392,-331.604,-91.492,-29.602
0.088,1.006,0.348,-249.145,-64.087,-39.917
0.085,0.919,0.297,-157.227,-25.024,-46.753
-0.033,1.645,1.705,52.856,105.530,-38.391
-0.113,1.690,1.567,101.685,163.940,-61.646
-0.237,1.618,1.271,187.134,280.823,-98.572
-0.409,1.482,0.589,209.961,321.289,-100.220
-0.507,1.575,-0.302,225.098,360.840,-92.957
-0.868,1.482,-2.091,242.432,460.937,-100.220
-1.571,0.857,-3.801,145.630,370.605,-93.994
-2.659,-0.380,-4.000,-28.198,30.762,-26.123
-2.514,0.459,-2.832,-194.214,-421.753,96.252
-1.994,1.585,-0.827,-394.348,-687.439,211.182
-0.904,2.369,1.760,-356.934,-584.167,155.518
-0.543,2.133,2.700,-225.769,-512.207,64.758
-0.297,1.675,3.490,73.975,-352.539,-109.497
-0.163,1.050,3.671,163.696,-212.219,-144.409
-0.054,0.325,2.766,220.093,-95.703,-126.770
0.033,0.543,2.381,256.470,-27.527,-77.087
0.136,0.987,1.979,321.289,68.542,-5.371
0.240,1.574,0.738,339.905,109.741,-12.085
0.230,1.542,0.233,318.665,119.690,-37.659
0.217,1.354,0.056,180.908,59.692,-90.149
0.232,1.134,0.126,162.598,29.297,-103.577
0.209,0.586,0.622,191.895,13.611,-109.131
0.154,0.307,0.793,166.382,13.672,-101.807
0.166,0.139,0.819,-24.719,31.738,-44.678
0.215,0.333,0.792,8.545,42.358,-8.728
0.171,0.534,0.772,90.088,56.763,16.296
0.120,0.652,0.663,146.606,84.534,24.536
0.073,0.723,0.508,138.184,83.740,23.132
0.025,0.841,0.305,114.258,71.838,21.301
0.036,0.884,0.294,85.083,53.040,16.479
0.065,0.888,0.365,79.895,16.235,-0.977
0.123,0.763,0.583,101.074,9.094,-8.789
0.143,0.674,0.616,110.291,9.155,-13.000
0.164,0.635,0.611,97.778,7.202,-8.118
0.184,0.614,0.622,96.924,1.770,-4.395
0.212,0.550,0.719,93.811,-2.380,0.916
0.224,0.541,0.771,98.816,-2.808,8.667
0.214,0.537,0.760,118.835,1.099,25.391
0.170,0.682,0.558,166.077,-13.000,33.508
0.184,0.670,0.692,251.038,-44.861,35.889
0.201,0.460,0.959,217.468,-70.679,27.466
0.187,0.247,1.073,69.336,-47.913,41.626
0.104,0.340,0.759,-60.364,-34.180,67.261
0.064,0.397,0.666,-182.617,-44.373,92.285
0.052,0.416,0.648,-522.278,-85.144,143.005
0.082,0.525,0.686,-615.540,-87.830,170.044
0.015,0.668,0.742,-552.917,-69.214,186.462
-0.079,0.881,0.645,-216.248,-0.671,161.499
-0.121,1.009,0.494,-157.593,11.047,133.850
-0.097,0.928,0.457,-147.339,14.160,112.793
-0.104,0.989,0.395,-141.846,16.602,94.360
-0.123,1.034,0.350,-154.053,1.831,40.955
-0.112,0.899,0.392,-167.053,-10.010,19.958
-0.100,0.852,0.399,-168.274,-15.564,7.385
-0.098,0.850,0.377,-97.229,-10.254,0.244
-0.117,1.022,0.371,-6.104,-2.258,-1.831
-0.108,1.352,0.277,42.603,4.211,-21.362
-0.084,1.162,0.219,6.775,0.427,-57.434
-0.073,0.853,0.266,-77.393,-27.710,-94.604
-0.109,0.685,0.415,-76.111,-34.302,-77.087
-0.118,0.810,0.418,-60.608,-32.898,-52.795
-0.085,0.806,0.405,5.005,-23.254,-30.701
-0.013,0.432,0.466,23.071,-20.142,-15.503
-0.052,0.399,0.551,-4.333,-15.991,15.137
-0.107,0.571,0.577,-41.931,-3.967,55.115
-0.128,0.854,0.501,-49.805,37.109,103.638
-0.129,1.304,0.196,-36.621,49.072,97.412
-0.158,1.374,0.086,-24.597,47.302,74.219
-0.184,1.324,0.046,-13.672,15.991,7.690
-0.167,1.035,0.137,-18.433,-1.892,-15.991
-0.150,0.919,0.200,-23.743,-13.977,-25.330
-0.153,0.858,0.219,-20.142,-15.442,-11.719
-0.152,0.853,0.214,-11.047,-13.611,-1.099
-0.126,0.998,0.280,0.366,-13.062,5.737
-0.115,1.099,0.332,14.465,-11.108,5.981
-0.115,1.164,0.344,35.645,1.465,-15.442
-0.117,1.138,0.265,43.152,6.836,-32.654
-0.103,0.760,0.317,49.988,8.301,-50.903
-0.072,0.347,0.306,63.416,14.404,-17.517
-0.048,0.445,0.136,75.134,10.010,26.550
-0.094,0.988,0.164,110.718,-3.906,45.715
-0.107,1.099,0.270,167.053,-15.991,38.025
-0.104,1.035,0.388,256.531,-22.400,-11.841
-0.071,0.880,0.547,296.204,-14.587,-24.048
-0.062,0.856,0.605,362.122,-2.319,-28.381
-0.065,0.797,0.655,558.350,28.259,-30.945
-0.071,0.675,0.684,577.759,38.574,-28.320
-0.065,0.432,0.635,496.643,37.903,-20.630
-0.067,0.410,0.651,364.624,25.940,-8.057
-0.076,0.450,0.717,153.564,-3.601,13.489
-0.076,0.494,0.820,102.417,-9.460,14.038
-0.061,0.430,0.823,65.369,-10.376,10.437
-0.051,0.372,0.854,17.578,-9.521,11.536
-0.041,0.373,0.920,19.287,-4.517,15.076
-0.077,0.474,1.064,47.119,6.287,15.991
-0.076,0.477,1.035,90.271,21.851,12.024
-0.068,0.415,0.957,125.977,44.495,-5.676
-0.074,0.311,0.873,109.802,43.701,-5.737
-0.066,0.335,0.934,89.722,36.926,1.099
-0.053,0.345,0.983,71.899,33.203,7.019
-0.039,0.328,0.973,65.125,33.447,5.310
-0.017,0.289,0.988,70.618,33.142,3.479
-0.013,0.258,1.009,86.121,36.560,2.563
-0.017,0.246,0.985,97.839,44.556,4.578
-0.019,0.242,0.861,117.493,37.537,2.930
-0.005,0.170,0.879,149.780,23.315,-0.977
-0.000,0.114,0.931,157.898,0.977,3.113
-0.011,0.127,0.966,131.897,-1.526,7.874
-0.016,0.132,0.973,98.267,-1.648,8.606
-0.007,0.103,1.012,65.491,-2.563,8.057
-0.004,0.102,1.086,52.551,-0.183,12.451
-0.013,0.132,1.114,65.002,6.348,12.512
-0.008,0.099,1.054,77.637,13.123,8.667
-0.002,0.041,1.005,105.896,18.799,2.136
-0.000,0.006,0.995,125.305,18.982,3.967
-0.007,0.002,0.991,142.151,19.470,5.676
-0.006,-0.025,0.966,144.714,19.165,5.371
0.004,-0.061,0.952,109.985,11.108,2.380
0.029,-0.138,1.004,91.248,6.287,1.831
0.025,-0.144,1.046,80.200,4.028,2.991
0.017,-0.133,1.059,85.449,9.094,4.211
0.007,-0.124,1.038,87.524,11.658,1.465
0.012,-0.182,0.993,82.947,11.719,-1.343
0.021,-0.193,0.993,68.481,9.705,-0.732
0.026,-0.172,0.997,35.583,6.470,-1.892
0.019,-0.201,0.987,30.640,5.066,-4.883
0.011,-0.205,1.016,28.320,2.625,-4.028
0.015,-0.207,1.049,28.809,2.136,2.380
0.015,-0.205,1.086,52.856,6.348,3.662
0.021,-0.233,1.058,98.206,14.282,3.479
0.024,-0.265,0.998,135.437,22.278,3.296
0.030,-0.282,0.956,155.151,26.489,6.592
0.057,-0.314,0.906,135.742,23.743,6.897
0.067,-0.342,0.939,107.056,18.799,5.859
0.071,-0.368,0.988,75.745,15.747,5.554
0.067,-0.382,1.007,67.139,19.165,7.019
0.030,-0.344,0.995,61.218,23.193,7.812
0.036,-0.348,0.940,58.838,27.771,6.409
0.060,-0.385,0.875,42.175,30.029,1.404
0.088,-0.436,0.839,37.476,26.123,0.610
0.082,-0.449,0.927,45.227,20.935,0.854
0.090,-0.485,0.995,214.294,27.527,7.019
0.104,-0.536,0.929,313.965,35.767,12.939
0.103,-0.585,0.786,363.281,36.926,17.334
0.092,-0.622,0.812,375.305,33.325,18.372
0.084,-0.659,0.831,401.123,33.569,16.968
0.073,-0.741,0.724,423.340,36.377,14.221
0.093,-0.809,0.605,455.872,37.720,10.315
0.116,-0.849,0.471,442.627,30.273,6.592
0.132,-0.878,0.410,375.854,22.583,4.272
0.150,-0.938,0.380,296.448,19.226,2.808
0.155,-0.962,0.334,216.919,19.958,3.296
0.160,-0.995,0.291,110.291,20.935,8.728
0.175,-0.974,0.252,80.139,20.569,13.000
0.164,-0.941,0.248,46.082,20.691,15.381
0.164,-0.915,0.237,31.555,23.621,11.536
0.176,-0.902,0.219,28.870,24.292,8.240
0.183,-0.926,0.198,8.728,23.437,5.859
0.177,-0.972,0.207,-8.362,21.667,4.395
0.185,-1.005,0.207,55.725,20.935,8.362
0.219,-0.935,0.158,74.829,21.606,10.986
0.209,-0.925,0.144,58.594,20.874,10.254
0.191,-0.946,0.148,33.203,15.991,5.859
0.184,-0.959,0.165,35.828,14.038,5.005
0.190,-0.950,0.181,24.048,13.428,3.296
0.190,-0.949,0.173,-2.197,13.489,0.305
0.180,-0.967,0.182,-47.607,12.085,-5.981
0.157,-1.040,0.256,-43.091,12.146,-5.737
0.149,-1.052,0.277,-25.513,13.855,-2.380
0.147,-1.027,0.272,6.897,18.799,5.737
0.153,-0.984,0.245,14.160,20.935,5.127
0.155,-0.971,0.200,16.846,22.156,1.770
0.135,-1.034,0.217,31.311,22.644,-0.732
0.137,-1.060,0.210,160.217,30.151,8.118
0.184,-0.975,0.098,189.148,34.729,12.207
0.207,-0.988,0.046,174.499,36.011,11.292
0.222,-1.016,0.027,105.164,30.518,10.437
0.224,-1.039,0.039,81.238,29.724,14.587
0.211,-0.956,0.032,62.622,31.982,19.775
0.192,-0.939,0.012,47.119,34.790,21.240
0.183,-0.939,-0.008,50.415,35.767,17.883
0.187,-0.900,-0.052,61.279,36.194,15.442
0.198,-0.892,-0.082,78.857,38.086,11.597
0.230,-0.925,-0.106,99.060,41.321,7.019
0.274,-0.978,-0.152,89.600,40.344,12.207
0.271,-1.064,-0.151,81.299,37.170,23.376
0.278,-1.051,-0.159,85.754,35.339,36.377
0.284,-1.001,-0.188,77.148,30.151,54.565
0.262,-0.889,-0.172,59.570,26.794,56.641
0.254,-0.919,-0.169,43.762,25.879,54.749
0.261,-0.963,-0.156,43.335,24.719,54.443
0.277,-0.955,-0.128,41.016,26.733,56.091
0.278,-0.979,-0.131,39.246,31.250,56.091
0.280,-1.000,-0.156,58.899,36.316,60.425
0.297,-0.888,-0.222,121.338,40.894,73.730
0.294,-0.748,-0.258,133.789,35.645,58.044
0.274,-0.849,-0.240,152.283,32.837,37.659
0.283,-0.876,-0.285,193.237,37.537,29.236
0.304,-0.822,-0.340,171.692,37.231,28.198
0.337,-0.755,-0.409,132.874,36.987,22.766
0.338,-0.783,-0.432,93.628,37.964,16.724
0.330,-0.815,-0.450,64.697,40.771,16.357
0.309,-0.814,-0.479,67.566,42.847,19.897
0.308,-0.805,-0.509,70.984,44.373,23.376
0.314,-0.774,-0.521,62.012,43.274,26.978
0.312,-0.767,-0.530,47.668,42.175,25.940
0.314,-0.781,-0.540,30.212,41.382,25.208
0.330,-0.782,-0.563,14.038,41.931,24.658
0.354,-0.789,-0.595,-1.526,43.457,24.963
0.356,-0.775,-0.589,0.793,44.128,27.100
0.349,-0.742,-0.580,8.057,47.180,29.236
0.337,-0.697,-0.574,25.269,57.129,28.503
0.319,-0.663,-0.566,25.085,60.486,25.024
0.301,-0.608,-0.583,16.052,62.073,21.118
0.318,-0.557,-0.612,-0.549,62.866,16.052
0.325,-0.544,-0.648,-34.363,63.660,-5.310
0.328,-0.657,-0.699,-40.588,62.927,-17.273
0.334,-0.736,-0.716,-33.691,61.462,-24.963
0.345,-0.753,-0.720,0.854,58.044,-22.217
0.349,-0.720,-0.732,8.667,56.946,-18.860
0.318,-0.676,-0.769,10.803,53.284,-16.785
0.315,-0.648,-0.769,10.559,47.424,-15.076
0.321,-0.628,-0.773,3.479,36.926,-16.174
0.307,-0.585,-0.776,2.991,32.776,-18.799
0.287,-0.522,-0.753,11.719,30.396,-23.987
0.274,-0.485,-0.750,47.302,38.208,-49.866
0.274,-0.510,-0.784,60.425,42.297,-64.575
0.282,-0.687,-0.871,62.439,40.588,-73.242
0.275,-0.788,-0.845,57.373,33.813,-74.036
0.269,-0.845,-0.838,31.677,20.752,-54.504
0.215,-0.795,-0.834,18.860,9.644,-42.603
0.180,-0.742,-0.771,10.742,-2.991,-35.522
0.145,-0.717,-0.717,5.066,-12.878,-36.682
0.121,-0.721,-0.672,11.841,-10.193,-40.405
0.092,-0.762,-0.648,16.418,-5.066,-43.457
0.094,-0.766,-0.659,15.381,-1.404,-44.434
0.107,-0.739,-0.676,4.883,-0.305,-42.969
0.127,-0.748,-0.699,-0.977,-2.197,-44.128
0.129,-0.768,-0.696,-9.521,-5.005,-44.739
0.115,-0.799,-0.677,-20.630,-8.606,-42.969
0.094,-0.823,-0.669,-30.334,-9.949,-41.504
0.050,-0.798,-0.657,-45.837,-12.695,-45.288
0.024,-0.887,-0.640,-63.171,-16.296,-54.260
-0.010,-1.015,-0.613,-88.318,-22.339,-57.922
-0.051,-1.148,-0.578,-67.627,-21.484,-47.791
-0.011,-1.043,-0.579,-28.992,-17.212,-33.508
0.026,-0.923,-0.601,-10.498,-6.226,-12.634
0.050,-0.839,-0.627,-22.095,-3.845,-8.423
0.071,-0.753,-0.657,-33.447,-3.967,-7.019
0.072,-0.756,-0.646,-38.940,-5.798,-7.568
0.064,-0.769,-0.607,-36.438,-9.521,-8.118
0.067,-0.783,-0.532,-47.485,-8.484,-9.338
0.085,-0.829,-0.565,-68.604,-5.127,-12.756
0.085,-0.852,-0.591,-111.328,-8.057,-11.536
0.062,-0.832,-0.543,-112.793,-10.315,-11.414
0.052,-0.887,-0.552,-88.440,-7.568,-13.855
0.056,-0.863,-0.530,-60.425,-6.836,-12.573
0.067,-0.876,-0.525,-52.307,-9.399,-18.616
0.044,-0.946,-0.503,-63.477,-14.160,-19.836
0.010,-0.983,-0.439,-67.871,-18.860,-19.775
-0.004,-1.002,-0.407,-17.395,-14.404,-13.123
0.024,-0.882,-0.441,9.644,-9.460,-8.911
0.029,-0.837,-0.453,17.456,-7.263,-8.850
0.028,-0.816,-0.436,9.766,-7.568,-12.024
0.026,-0.804,-0.411,-35.278,-7.446,-20.752
0.010,-0.801,-0.376,-63.171,-6.165,-25.635
0.006,-0.838,-0.366,-83.069,-4.333,-30.884
-0.002,-0.882,-0.352,-111.267,-2.747,-34.302
-0.003,-0.991,-0.305,-114.563,-1.953,-32.288
0.009,-1.009,-0.300,-114.746,-0.488,-27.283
0.012,-0.992,-0.281,-135.315,-0.122,-15.564
0.009,-0.954,-0.246,-156.067,0.305,-13.855
-0.018,-0.877,-0.159,-185.120,1.770,-15.930
-0.032,-0.847,-0.128,-228.149,3.662,-21.118
-0.045,-0.849,-0.101,-337.952,3.662,-37.476
-0.044,-0.964,-0.005,-372.803,0.366,-44.067
-0.037,-1.035,0.061,-397.644,-4.333,-46.082
-0.072,-1.040,0.128,-464.844,-12.939,-37.170
-0.092,-0.969,0.195,-511.902,-16.846,-36.438
-0.102,-0.860,0.310,-588.684,-23.132,-40.100
-0.135,-0.790,0.385,-699.036,-34.363,-43.213
-0.180,-0.692,0.490,-921.692,-72.693,-43.396
-0.212,-0.520,1.011,-848.877,-94.360,-41.809
-0.191,-0.520,1.237,-606.262,-97.717,-39.856
-0.163,-0.514,1.255,-221.191,-43.945,-33.325
-0.139,-0.479,1.163,-168.518,-21.423,-33.508
-0.120,-0.466,1.021,-145.386,-10.864,-35.583
-0.134,-0.444,0.992,-135.925,-7.996,-34.668
-0.164,-0.393,0.948,-161.133,-12.024,-25.269
-0.228,-0.240,0.831,-193.298,-20.691,-22.034
-0.244,-0.201,0.821,-240.540,-34.729,-21.179
-0.248,-0.171,0.852,-377.014,-65.735,-15.930
-0.240,-0.106,0.913,-451.477,-75.317,-9.033
-0.260,0.070,1.016,-526.245,-77.698,-1.404
-0.296,0.203,0.989,-597.229,-72.754,5.859
-0.295,0.323,0.950,-687.744,-61.218,7.874
-0.286,0.500,0.865,-692.871,-55.176,9.094
-0.320,0.615,0.735,-661.560,-46.936,13.733
